nyt_id,facility_name,facility_type,facility_city,facility_county,facility_county_fips,facility_state,facility_lng,facility_lat,latest_inmate_population,max_inmate_population_2020,total_inmate_cases,total_inmate_deaths,total_officer_cases,total_officer_deaths,note
7498F912,Lawrence County jail,Jail,Ironton,Lawrence,39087,Ohio,-82.6827884,38.5362255,,,10,0,4,0,
3703B437,Licking County jail,Jail,Newark,Licking,39089,Ohio,-82.4014174,40.056219,,,1,0,2,0,
022298A8,Logan County jail,Jail,Bellefontaine,Logan,39091,Ohio,-83.794236,40.3594132,,,0,0,3,0,
F397D6D3,Lorain County jail,Jail,Elyria,Lorain,39093,Ohio,-82.1361465,41.3457336,,,7,0,13,0,
6D181BD3,Lucas County jail,Jail,Toledo,Lucas,39095,Ohio,-83.5364787,41.6568037,,,29,1,127,0,
13970373,Lyndhurst city jail,Jail,Lyndhurst,Cuyahoga,39035,Ohio,-81.4879691,41.5203459,,,0,0,6,0,
D44C5A4F,Macedonia city jail,Jail,Macedonia,Summit,39153,Ohio,-81.5039762,41.3117337,,,0,0,1,0,
769309DE,Mahoning County jail,Jail,Youngstown,Mahoning,39099,Ohio,-80.6549536,41.1040445,,,6,0,8,0,
EDA679B1,Mayfield Heights city jail,Jail,Mayfield Heights,Cuyahoga,39035,Ohio,-81.4574737,41.5195995,,,0,0,3,0,
C9FA52DF,Medina County jail,Jail,Medina,Medina,39103,Ohio,-81.8905709,41.128018,,,31,0,25,0,
E0B9DB8C,Mercer County jail,Jail,Celina,Mercer,39107,Ohio,-84.6153591,40.5462896,,,0,0,1,0,
6032B3F1,Miami County Jail,Jail,Troy,Miami,39109,Ohio,-84.2192412,40.0687005,,,1,0,3,0,
988E95F8,Middleport village jail,Jail,Middleport,Meigs,39105,Ohio,-82.055136,38.999105,,,0,0,2,0,
47F90EA7,Middletown city jail,Jail,Middletown,Butler,39017,Ohio,-84.4012369,39.5192009,,,0,0,1,0,
5991C525,Monroe County Jail,Jail,Woodsfield,Monroe,39111,Ohio,-81.1104305,39.7803612,,,17,0,4,0,
DEBF2F87,Montgomery County jail,Jail,Dayton,Montgomery,39113,Ohio,-84.1978214,39.7596719,,,143,0,53,0,
86649EFF,Multi-County Correctional Center,Jail,Marion,Marion,39101,Ohio,-83.1000872,40.6162844,,,15,0,2,0,
25C40327,Muskingum County jail,Jail,Zanesville,Muskingum,39119,Ohio,-82.0074373,39.9408668,,,11,0,3,0,
033E5AA5,Newcomerstown city jail,Jail,Newcomerstown,Tuscarawas,39157,Ohio,-81.6067821,40.2741142,,,0,0,3,0,
899BD2F7,North Olmsted city jail,Jail,North Olmsted,Cuyahoga,39035,Ohio,-81.9238985,41.4146571,,,0,0,2,0,
4FA3E322,North Royalton city jail,Jail,North Royalton,Cuyahoga,39035,Ohio,-81.7378558,41.314151,,,0,0,1,0,
CE2CA9CD,Ottawa County jail,Jail,Port Clinton,Ottawa,39123,Ohio,-82.940169,41.509815,,,0,0,1,0,
1A960E48,Parma city jail,Jail,Parma,Cuyahoga,39035,Ohio,-81.7249352,41.3813272,,,1,0,1,0,
46BD80AA,Pickaway County jail,Jail,Circleville,Pickaway,39129,Ohio,-82.9516972,39.6117817,,,0,0,2,0,
8A2FA194,Portage County jail,Jail,Ravenna,Portage,39133,Ohio,-81.2583597,41.2142956,,,75,0,10,0,
CE4D2676,Preble County jail,Jail,Eaton,Preble,39135,Ohio,-84.6445895,39.7609135,,,1,0,4,0,
370180A3,Putnam County jail,Jail,Ottawa,Putnam,39137,Ohio,-84.0393355,41.0056696,,,0,0,3,0,
05FE1446,Richfield city jail,Jail,Richfield,Summit,39153,Ohio,-81.6472473,41.2387695,,,0,0,1,0,
11963863,Richland County jail,Jail,Mansfield,Richland,39139,Ohio,-82.5128581,40.7575233,,,5,0,12,0,
797C3EB9,Ross County jail,Jail,Chillicothe,Ross,39141,Ohio,-82.9828785,39.3341412,,,3,0,3,0,
4ADEFCCC,Sandusky County jail,Jail,Fremont,Sandusky,39143,Ohio,-83.0837599,41.3573104,,,1,0,1,0,
2F0F3BDA,Scioto County jail,Jail,Portsmouth,Scioto,39145,Ohio,-82.997565,38.7311646,,,1,0,1,0,
DCBAC919,Seneca County jail,Jail,Tiffin,Seneca,39147,Ohio,-83.1536823,41.079449,,,67,0,12,0,
D5C20240,Sheffield Lake city jail,Jail,Sheffield Lake,Lorain,39093,Ohio,-82.0939251,41.4896595,,,0,0,1,0,
A67D1507,Shelby city jail,Jail,Shelby,Richland,39139,Ohio,-82.6574957,40.8767579,,,0,0,1,0,
F91763E1,Shelby County jail,Jail,Sidney,Shelby,39149,Ohio,-84.14941,40.2719912,,,0,0,2,0,
839E29B1,Southeastern Ohio Regional Jail,Jail,Nelsonville,Athens,39009,Ohio,-82.2488105,39.4520597,,,21,0,2,0,
0C5D5DFB,South Euclid jail,Jail,South Euclid,Cuyahoga,39035,Ohio,-81.5186377,41.5231243,,,0,0,2,0,
4363E9A7,Stark County jail,Jail,Canton,Stark,39151,Ohio,-81.308995,40.8395432,,,78,0,13,0,
F1555C57,Stow jail,Jail,Stow,Summit,39153,Ohio,-81.4426049,41.1686528,,,0,0,1,0,
A20747DC,Strongsville jail,Jail,Strongsville,Cuyahoga,39035,Ohio,-81.8325934,41.3148327,,,1,0,3,0,
78C64711,Summit County jail,Jail,Akron,Summit,39153,Ohio,-81.5208833,41.0604001,,,59,0,22,0,
43CE274E,Tri-County Regional Jail,Jail,Mechanicsburg,Champaign,39021,Ohio,-83.5528113,40.0820435,,,1,0,3,0,
92F12931,Trumbull County jail,Jail,Warren,Trumbull,39155,Ohio,-80.8190198,41.2377567,,,1,0,7,0,
7E72325A,Tuscarawas County Jail,Jail,New Philadelphia,Tuscarawas,39157,Ohio,-81.4046179,40.4564616,,,0,0,1,0,
6608DB74,Van Wert County jail,Jail,Van Wert,Van Wert,39161,Ohio,-84.5822764,40.8709349,,,1,0,0,0,
7464CBBE,Warren County jail,Jail,Lebanon,Warren,39165,Ohio,-84.1986451,39.4264816,,,40,0,31,0,
E810CE57,Washington County jail,Jail,Marietta,Washington,39167,Ohio,-81.4758601,39.4282402,,,48,0,3,0,
148281E4,Wayne County jail,Jail,Wooster,Wayne,39169,Ohio,-81.9424698,40.7994524,,,0,0,3,0,
3D6F836C,Westlake city jail,Jail,Westlake,Cuyahoga,39035,Ohio,-81.9232369,41.4610125,,,0,0,2,0,
4466B5A2,Wickliffe city jail,Jail,Wickliffe,Lake,39085,Ohio,-81.4772496,41.5967237,,,0,0,3,0,
0D368A2D,Willoughby city jail,Jail,Willoughby,Lake,39085,Ohio,-81.4245653,41.6276239,,,0,0,3,0,
E1676588,Willowick city jail,Jail,Willowick,Lake,39085,Ohio,-81.4751893,41.6397779,,,0,0,8,0,
29EB1AA4,Wood County jail,Jail,Bowling Green,Wood,39173,Ohio,-83.6120073,41.3550193,,,14,0,10,0,
E84C5747,Wyandot County jail,Jail,Upper Sandusky,Wyandot,39175,Ohio,-83.2801766,40.8271186,,,0,0,2,0,
A6B7993E,Zanesville city jail,Jail,Zanesville,Muskingum,39119,Ohio,-82.008841,39.938336,,,4,0,1,0,
969F9D6C,Canadian County Detention Center,Jail,El Reno,Canadian,40017,Oklahoma,-97.9557107,35.5358448,,,78,0,16,0,
304C4781,Cleveland County Detention Center,Jail,Norman,Cleveland,40027,Oklahoma,-97.442109,35.21955,,,197,0,0,0,
FAD54E14,Comanche County Detention Center,Jail,Lawton,Comanche,40031,Oklahoma,-98.395723,34.6045921,,,180,0,25,0,
02AAE98F,Oklahoma County Jail,Jail,Oklahoma City,Oklahoma,40109,Oklahoma,-97.5268237,35.4696603,1716,,344,2,21,0,
97E826BC,Ottawa County Detention Center,Jail,Miami,Ottawa,40115,Oklahoma,-94.8757452,36.8737428,94,,29,0,4,0,
249C2818,Muskogee County Jail,Jail,Muskogee,Muskogee,40101,Oklahoma,-95.3719545,35.7477755,,,162,0,17,0,
A4727822,Tulsa County jail,Jail,Tulsa,Tulsa,40143,Oklahoma,-95.999268,36.1573505,1258,,390,0,6,0,
895B0F3B,Clackamas County Jail,Jail,Oregon City,Clackamas,41005,Oregon,-122.5989183,45.329895,,,4,0,10,0,
0D618094,Jackson County Jail,Jail,Medford,Jackson,41029,Oregon,-122.8785622,42.3220025,220,,22,0,3,0,
3A665AE7,Josephine County Jail,Jail,Grants Pass,Josephine,41033,Oregon,-123.3035134,42.4333117,,,45,0,13,0,
2FE043A1,Lane County jail,Jail,Eugene,Lane,41039,Oregon,-123.094692,44.0549622,260,,128,0,0,0,
67994980,Lincoln County Jail,Jail,Newport,Lincoln,41041,Oregon,-124.0553843,44.6361951,,,9,0,1,0,
A5D1A938,Linn County jail,Jail,Albany,Linn,41043,Oregon,-123.0969482,44.6298136,,,2,0,6,0,
50036E47,Malheur County Jail,Jail,Vale,Malheur,41045,Oregon,-117.2409546,43.9807634,,,22,0,7,0,
5C8423F4,Multnomah County Inverness Jail,Jail,Portland,Multnomah,41051,Oregon,-122.5439589,45.5636339,512,,200,0,25,0,
7D207B03,Multnomah County Justice Center,Jail,Portland,Multnomah,41051,Oregon,-122.6770652,45.5149348,,,15,0,28,0,
6552CD6B,Umatilla County Jail,Jail,Pendleton,Umatilla,41059,Oregon,-118.8432299,45.6736207,,,18,0,1,0,
5E746CA5,Allegheny County jail,Jail,Pittsburgh,Allegheny,42003,Pennsylvania,-79.9937622,40.4345561,1744,,340,0,129,0,
543C2041,Bedford County jail,Jail,Bedford,Bedford,42009,Pennsylvania,-78.4761238,40.0312556,,,14,0,12,0,
EA8BF74E,Blair County jail,Jail,Hollidaysburg,Blair,42013,Pennsylvania,-78.391269,40.4286798,,,224,0,0,0,
B44C6AC3,Bradford County jail,Jail,Troy,Bradford,42015,Pennsylvania,-76.6226863,41.77773,,,32,0,13,0,
7DEE2BA8,Bucks County jail,Jail,Doylestown,Bucks,42017,Pennsylvania,-75.1306828,40.2762352,,,248,0,95,0,
09FB3D55,Cambria County jail,Jail,Ebensburg,Cambria,42021,Pennsylvania,-78.700987,40.4842936,,,180,0,34,0,
71630998,Centre County jail,Jail,Bellefonte,Centre,42027,Pennsylvania,-77.7754699,40.912624,146,,122,0,27,0,
08A6323D,Huntingdon County jail,Jail,Huntingdon,Huntingdon,42061,Pennsylvania,-78.0079883,40.4855209,,,18,0,20,0,
4CEFD5E7,Chester County jail,Jail,West Chester,Chester,42029,Pennsylvania,-75.660329,39.9079519,,,93,0,48,0,
C5B58EDE,Clearfield County jail,Jail,Clearfield,Clearfield,42033,Pennsylvania,-78.4120155,41.0187896,,,13,0,7,0,
9B73E9AA,Clinton County jail,Jail,McElhattan,Clinton,42035,Pennsylvania,-77.349682,41.1510647,,,102,0,23,0,
B26FBED8,Crawford County jail,Jail,Saegertown,Crawford,42039,Pennsylvania,-80.1289481,41.7068558,,,46,0,9,0,
50168C88,Dauphin County jail,Jail,Harrisburg,Dauphin,42043,Pennsylvania,-76.8354813,40.2527578,,,337,0,118,0,
FB0ED113,George W. Hill Correctional Facility,Jail,Thornton,Delaware,42045,Pennsylvania,-75.514762,39.9029202,,,169,0,116,2,
5701170E,Erie County jail,Jail,Erie,Erie,42049,Pennsylvania,-80.06675,42.124141,,,45,0,0,0,
05214CF0,Fayette County jail,Jail,Uniontown,Fayette,42051,Pennsylvania,-79.7230297,39.9020095,132,,73,0,20,0,
2F68EC27,Lancaster County jail,Jail,Lancaster,Lancaster,42071,Pennsylvania,-76.2924592,40.0404543,630,,378,0,0,0,
A96759C0,Lehigh County jail,Jail,Allentown,Lehigh,42077,Pennsylvania,-75.4664557,40.6048729,,,321,1,85,1,
57E0E1E8,Luzerne County jail,Jail,Wilkes-Barre,Luzerne,42079,Pennsylvania,-75.875642,41.2540529,650,,116,0,103,0,
774F6A2D,Lycoming County jail,Jail,Williamsport,Lycoming,42081,Pennsylvania,-77.0058026,41.2384757,,,107,0,0,0,
0FE21883,Monroe County jail,Jail,Stroudsburg,Monroe,42089,Pennsylvania,-75.1945063,40.987018,,,61,0,39,0,
B4AC88F7,Montgomery County jail,Jail,Eagleville,Montgomery,42091,Pennsylvania,-75.4225258,40.1588174,,,456,1,162,0,
10226E96,Northampton County jail,Jail,Easton,Northampton,42095,Pennsylvania,-75.2171739,40.6877886,513,,174,0,52,0,
D9CD2847,Northumberland County jail,Jail,Coal Township,Northumberland,42097,Pennsylvania,-76.4903727,40.7786505,,,65,0,32,0,
B740058F,Philadelphia jails,Jail,Philadelphia,Philadelphia,42101,Pennsylvania,-75.0206962,40.0299726,,,1440,0,0,0,
8C51896C,Schuylkill County jail,Jail,Pottsville,Schuylkill,42107,Pennsylvania,-76.1992004,40.688482,,,58,0,12,0,
04424CC4,Snyder County jail,Jail,Selinsgrove,Snyder,42109,Pennsylvania,-76.890223,40.8235923,,,10,0,6,0,
C5AB1837,Westmoreland County jail,Jail,Greensburg,Westmoreland,42129,Pennsylvania,-79.5609736,40.2734442,,,393,0,41,0,
1B409C57,Wayne County jail,Jail,Honesdale,Wayne,42127,Pennsylvania,-75.209251,41.548385,,,3,0,6,0,
10248980,Donald W. Wyatt Detention Facility,Jail,Central Falls,Providence,44007,Rhode Island,-71.3837997,41.8925423,,,156,0,42,0,
BD8CF2C7,Aiken County Detention Center,Jail,Aiken,Aiken,45003,South Carolina,-81.6788675,33.5939718,,,75,0,15,0,
D210F200,Charleston County jail,Jail,North Charleston,Charleston,45019,South Carolina,-80.013754,32.8451491,,,198,0,65,0,
29A78788,Cherokee County Detention Center,Jail,Gaffney,Cherokee,45021,South Carolina,-81.6437022,35.0731296,,,9,1,17,0,
B5689C96,Greenville County Detention Center,Jail,Greenville,Greenville,45045,South Carolina,-82.3868928,34.8541482,,,216,0,147,0,
50419211,J. Reuben Long Detention Center,Jail,Conway,Horry,45051,South Carolina,-79.0496999,33.9127922,,,175,0,76,0,
0C51A186,Lexington County Detention Center,Jail,Lexington,Lexington,45063,South Carolina,-81.2511102,33.9789034,,,62,0,35,0,
6F12242D,Orangeburg-Calhoun Regional Detention Center,Jail,Orangeburg,Orangeburg,45075,South Carolina,-80.8522274,33.5116255,,,43,0,16,0,
C7BE42D3,Alvin S. Glenn Detention Center,Jail,Columbia,Richland,45079,South Carolina,-80.9473893,33.9231876,,,107,0,52,0,
11C75651,Sumter-Lee Regional Detention Center,Jail,Sumter,Sumter,45085,South Carolina,-80.3261587,33.9589824,,,9,0,27,0,
FFA4DDF9,York County Detention Center,Jail,York,York,45091,South Carolina,-81.2002279,34.982409,,,79,0,24,0,
2F03526B,Minnehaha County jail,Jail,Sioux Falls,Minnehaha,46099,South Dakota,-96.7299343,43.5534459,426,,50,0,44,0,
83685783,Pennington County jail,Jail,Rapid City,Pennington,46103,South Dakota,-103.2215731,44.0787218,,,71,0,56,0,
AAB28820,Blount County jail,Jail,Maryville,Blount,47009,Tennessee,-83.9585216,35.7546505,530,,141,0,0,0,
02EC1E1A,Bradley County jail,Jail,Cleveland,Bradley,47011,Tennessee,-84.8830272,35.1336065,,,55,0,32,0,
FC2FFD91,Davidson County jails,Jail,Nashville,Davidson,47037,Tennessee,-86.6839796,36.0882,1194,,390,1,205,0,
3BFEE581,Hamblen County Jail,Jail,Morristown,Hamblen,47063,Tennessee,-83.2988092,36.2149607,,,106,0,0,0,
EC444A2E,Silverdale Detention Center,Jail,Chattanooga,Hamilton,47065,Tennessee,-85.1334153,35.0509755,,,0,0,35,0,
87B0E306,Knox County jails,Jail,Knoxville,Knox,47093,Tennessee,-83.9167241,35.9604534,,,129,0,0,0,
0C550AA0,Madison County Jails,Jail,Jackson,Madison,47113,Tennessee,-88.8190695,35.6090252,,,143,0,35,1,
F153F132,Montgomery County Jail,Jail,Clarksville,Montgomery,47125,Tennessee,-87.358816,36.5256648,,,30,0,0,0,
36238124,Morgan County Jail,Jail,Wartburg,Morgan,47129,Tennessee,-84.5977841,36.1047191,,,36,0,16,0,
C81CA46E,Rutherford County Jail,Jail,Murfreesboro,Rutherford,47149,Tennessee,-86.4123714,35.836229,,,124,0,45,0,
BBAF1056,Robertson County Detention Facility,Jail,Springfield,Robertson,47147,Tennessee,-86.8809051,36.5087078,,,124,0,0,0,
C36DFC1E,Sevier County jails,Jail,Sevierville,Sevier,47155,Tennessee,-83.5672202,35.868371,,,37,0,27,0,
4F826FA5,Shelby County jails,Jail,Memphis,Shelby,47157,Tennessee,-90.0456417,35.1486399,2210,,288,0,353,1,
B4DE4260,Stewart County Jail,Jail,Dover,Stewart,47161,Tennessee,-87.8433068,36.4819603,,,28,0,4,0,
C8BAEDF7,Wilson County Jail,Jail,Lebanon,Wilson,47189,Tennessee,-86.2891165,36.2127478,,,92,1,38,0,
E750277F,Angelina County Jail,Jail,Lufkin,Angelina,48005,Texas,-94.6948808,31.3375162,,,15,0,8,0,
D032628B,Aransas County Detention Center,Jail,Rockport,Aransas,48007,Texas,-97.0531005,28.0253448,,,12,0,0,0,
E1022698,Bee County Jail,Jail,Beeville,Bee,48025,Texas,-97.7303664,28.4064076,,,7,0,6,0,
E8F839DD,Bell County Jail,Jail,Belton,Bell,48027,Texas,-97.4882545,31.0373354,,,6,0,11,0,
3B748533,Bexar County jail,Jail,San Antonio,Bexar,48029,Texas,-98.5075323,29.4282443,3969,,1294,2,349,2,
1E462FEA,Bowie County jail,Jail,Texarkana,Miller,05091,Texas,-94.0429619,33.4209445,,,30,1,54,1,
7BA043C6,Brazoria County Jail,Jail,Angleton,Brazoria,48039,Texas,-95.4090421,29.2434493,739,,203,0,19,0,
C9E1058B,Brazos County jail,Jail,Bryan,Brazos,48041,Texas,-96.3945753,30.6783342,532,,139,1,48,0,
74897FDB,Carrizales-Rucker Cameron County Detention Center,Jail,Olmito,Cameron,48061,Texas,-97.51233,26.0155998,,,456,1,85,0,
11C71056,Old County Jail,Jail,Brownsville,Cameron,48061,Texas,-97.4949073,25.9075637,,,40,0,12,0,
DA0DE793,Detention Center 1 and 2,Jail,Brownsville,Cameron,48061,Texas,-97.492283,25.9064038,,,95,0,24,2,
7AC1375B,Collin County Jail,Jail,McKinney,Collin,48085,Texas,-96.6344856,33.2455012,912,,193,0,77,1,
AFAE49D2,Cooke County Jail,Jail,Gainesville,Cooke,48097,Texas,-97.168402,33.6493306,,,5,0,5,0,
336DE855,Dallas County jail,Jail,Dallas,Dallas,48113,Texas,-96.867979,32.7688596,5653,,1074,2,45,0,
B4D70E23,Denton County jail,Jail,Denton,Denton,48121,Texas,-97.1135651,33.2143129,1011,,214,1,134,0,
10A2F4F6,Ector County Detention Center,Jail,Odessa,Ector,48135,Texas,-102.359459,31.8207534,773,,82,0,59,0,
F6A47B28,El Paso County jails,Jail,El Paso,El Paso,48141,Texas,-106.4832516,31.7583875,2224,,1158,1,187,0,This total reflects jail inmate cases county-wide. Facility-level data is unavailable.
075AD54B,Ellis County jail,Jail,Waxahachie,Ellis,48139,Texas,-96.848018,32.3835108,,,35,0,33,0,
33BE2F9F,Fannin County jail,Jail,Bonham,Fannin,48147,Texas,-96.2168983,33.5921469,500,,22,0,29,0,
F7DE0193,Fort Bend County Jail,Jail,Richmond,Fort Bend,48157,Texas,-95.7528246,29.5737109,758,,133,0,70,0,
E82BA9DE,Galveston County Jail,Jail,Galveston,Galveston,48167,Texas,-94.831404,29.2929677,,,116,0,54,1,
AFEE64B1,Gregg County jail,Jail,Longview,Gregg,48183,Texas,-94.7396375,32.4985403,,,223,0,133,0,
45CAF6E8,Guadalupe County jail,Jail,Seguin,Guadalupe,48187,Texas,-97.9695283,29.6024614,406,,23,0,27,0,
03FF5BD9,Hale County Jail,Jail,Plainview,Hale,48189,Texas,-101.7076845,34.1623513,,,2,0,3,0,
B3321655,Harris County jail,Jail,Houston,Harris,48201,Texas,-95.3562171,29.763429,8616,,2609,6,1196,2,
CB9FE935,Haskell County jail,Jail,Haskell,Haskell,48207,Texas,-99.7348449,33.1553751,,,8,0,11,0,
936B4EF8,Hays County Jail,Jail,San Marcos,Hays,48209,Texas,-97.9043707,29.8958841,252,,148,0,65,0,
E6B6583C,Henderson County Jail,Jail,Athens,Henderson,48213,Texas,-95.8457458,32.2078107,,,52,0,12,0,
615FEA57,Hidalgo County Jail,Jail,Edinburg,Hidalgo,48215,Texas,-98.1277042,26.416812,,,127,0,98,0,
541A89C5,Hood County Jail,Jail,Granbury,Hood,48221,Texas,-97.8045601,32.4447855,,,12,0,3,0,
703E7B19,Hunt County Jail,Jail,Greenville,Hunt,48231,Texas,-96.1041384,33.1374358,,,20,0,0,0,
06EFC1B2,Jackson County Jail,Jail,Edna,Jackson,48239,Texas,-96.646733,28.9775972,,,16,0,11,0,
4ECC4BBF,Jefferson County jail,Jail,Beaumont,Jefferson,48245,Texas,-94.0940046,30.0794565,,,459,0,106,1,
47669390,Jim Wells County Jail,Jail,Alice,Jim Wells,48249,Texas,-98.0705172,27.7536099,,,8,0,4,0,
4BBE267E,Kleberg County Detention Center,Jail,Kingsvillle,Kleberg,48273,Texas,-97.8475235,27.5165739,,,62,0,5,0,
2EB6EDA8,Lubbock County Jail,Jail,Lubbock,Lubbock,48303,Texas,-101.7955856,33.6324501,,,188,0,90,0,
4FD7303B,Matagorda County Jail,Jail,Bay City,Matagorda,48321,Texas,-95.9708747,28.9802846,,,9,0,2,0,
9E376F14,Maverick County Jail,Jail,Eagle Pass,Maverick,48323,Texas,-100.5357742,28.8666,,,18,0,21,0,
30CE2713,Highway 6 Jail,Jail,Waco,McLennan,48309,Texas,-97.0787455,31.5492067,683,,154,0,127,0,
AC9D23F2,Jack Harwell Detention Center,Jail,Waco,McLennan,48309,Texas,-97.081435,31.549304,564,,105,0,71,0,
A4A9F0C7,Midland County Detention Center,Jail,Midland,Midland,48329,Texas,-102.0748631,31.993633,406,,105,0,24,1,
47819C13,Montgomery County jail,Jail,Conroe,Montgomery,48339,Texas,-95.4518365,30.3350697,,,305,1,55,0,
FDA9F260,Nacogdoches County Jail,Jail,Nacogdoches,Nacogdoches,48347,Texas,-94.680864,31.61193,249,,140,0,28,0,
DBF5E3A0,Nueces County Jail/McKinzie Jail Annex,Jail,Corpus Christi,Nueces,48355,Texas,-97.4711885,27.7773196,1018,,416,1,114,1,
38086103,Pecos County Jail,Jail,Fort Stockton,Pecos,48371,Texas,-102.9195411,30.9078831,,,12,0,4,0,
2F9F51BF,Potter County Detention Center,Jail,Amarillo,Potter,48375,Texas,-101.667518,35.2423136,468,,45,0,44,0,
2CADB487,Smith County Jails,Jail,Tyler,Smith,48423,Texas,-95.2994082,32.3504829,1007,,406,1,90,0,This total reflects jail inmate cases county-wide. Facility-level data is unavailable.
17509760,Tarrant County jails,Jail,Fort Worth,Tarrant,48439,Texas,-97.3354856,32.7569387,4151,,607,7,199,3,
FC20ECA6,Taylor County Adult Detention Facility,Jail,Abilene,Taylor,48441,Texas,-99.7346029,32.4167801,746,,272,0,41,0,
6CDA740D,Tom Green County Jail,Jail,San Angelo,Tom Green,48451,Texas,-100.439895,31.4632247,,,86,1,26,0,
5BF06AD0,Travis County jail,Jail,Austin,Travis,48453,Texas,-97.746047,30.2732505,1863,,323,0,139,0,
EB8EDEC1,Uvalde County Jail,Jail,Uvalde,Uvalde,48463,Texas,-99.8039044,29.203285,,,4,0,1,0,
35CC0465,Val Verde County Jail,Jail,Del Rio,Val Verde,48465,Texas,-100.8478671,29.3731905,,,79,0,55,0,
2C43EFAF,Victoria County Jail,Jail,Victoria,Victoria,48469,Texas,-97.008084,28.8001391,,,14,0,3,0,
3C86CD9A,Wharton County Jail,Jail,Wharton,Wharton,48481,Texas,-96.097794,29.3087922,,,12,0,4,0,
1213D175,Wichita County jails,Jail,Wichita Falls,Wichita,48485,Texas,-98.4951371,33.9124892,414,,73,0,57,0,
21EEE1BD,Williamson County Jail,Jail,Georgetown,Williamson,48491,Texas,-97.6793989,30.6393952,519,,91,0,130,1,
7633C391,Box Elder County Jail,Jail,Brigham City,Box Elder,49003,Utah,-112.0354343,41.5091866,83,,1,0,5,0,
1C30B265,Cache County Jail,Jail,Logan,Cache,49005,Utah,-111.865625,41.7368662,,,77,0,0,0,
506E3234,Davis County Jail,Jail,Farmington,Davis,49011,Utah,-111.9050592,40.9804749,382,,102,0,19,0,
F4CB2AC9,Kane County Jail,Jail,Kanab,Kane,49025,Utah,-112.5084531,37.0022459,,,156,0,6,0,
A317AC6B,Salt Lake County jails,Jail,Salt Lake City,Salt Lake,49035,Utah,-111.9157857,40.6969546,1226,,71,0,139,0,This total reflects jail inmate cases county-wide. Facility-level data is unavailable.
691DB75E,San Juan County Jail,Jail,Monticello,San Juan,49037,Utah,-109.3423504,37.8686952,87,,0,0,2,0,
8DE551C0,Summit County Jail,Jail,Park City,Summit,49043,Utah,-111.4783681,40.7204564,38,,0,0,1,0,
460BE318,Accomack County Jail,Jail,Accomac,Accomack,51001,Virginia,-75.6702329,37.7198127,,,15,0,13,0,
5E872076,Albemarle-Charlottesville Regional Jail,Jail,Charlottesville,Albemarle,51003,Virginia,-78.4946398,38.0061306,,,11,0,7,0,
B507B4C2,Arlington County jail,Jail,Arlington,Arlington,51013,Virginia,-77.0833599,38.8905437,,,4,0,36,0,
DF474530,Amherst County Adult Detention Center,Jail,Madison Heights,Amherst,51009,Virginia,-79.0929336,37.4082679,,,127,1,52,0,
8D0F6C48,Bedford Adult Detention Center,Jail,Bedford,Bedford City,51515,Virginia,-79.5082703,37.3375238,,,34,1,21,0,
7F7609AA,Campbell County Adult Detention Center,Jail,Rustburg,Campbell,51031,Virginia,-79.1027786,37.2772464,,,45,0,9,0,
9ACC8099,Halifax County Adult Detention Center,Jail,Halifax,Halifax,51083,Virginia,-78.9293523,36.7640942,,,96,0,10,0,
31BE5B75,Lynchburg Adult Detention Center,Jail,Lynchburg,Lynchburg City,51680,Virginia,-79.145341,37.4130112,,,193,0,26,0,
66EF7B74,Central Virginia Regional Jail,Jail,Orange,Orange,51137,Virginia,-78.116973,38.2274393,,,60,0,15,0,
DED9CDCA,Chesapeake City jail,Jail,Chesapeake,Chesapeake City,51550,Virginia,-76.250451,36.718564,,,262,0,82,0,
CDC9A4CA,Chesterfield County Jail,Jail,Chesterfield,Chesterfield,51041,Virginia,-77.5078221,37.3789574,,,115,0,42,0,
8720504E,Danville City Jail,Jail,Danville,Danville City,51590,Virginia,-79.3911652,36.5863182,,,116,0,18,0,
CE027883,Fairfax County jail,Jail,Fairfax,Fairfax,51059,Virginia,-77.3104276,38.8444339,,,34,0,0,1,
D928B51A,Franklin County Jail,Jail,Rocky Mount,Franklin,51067,Virginia,-79.8880007,36.9953864,,,19,0,15,0,
2E76A6ED,Hampton city jails,Jail,Hampton,Hampton City,51650,Virginia,-76.3456986,37.0268039,,,7,0,1,0,This total reflects jail inmate cases county-wide. Facility-level data is unavailable.
23A51770,Hampton Roads Regional Jail,Jail,Portsmouth,Portsmouth City,51740,Virginia,-76.363871,36.808416,,,138,0,34,1,
8C9A0543,Henrico County Regional Jail East,Jail,Barhamsville,New Kent,51127,Virginia,-76.8610393,37.4950827,,,83,0,10,0,
EDAB7D6F,Henrico County Regional Jail West,Jail,Henrico,Henrico,51087,Virginia,-77.5160065,37.6297086,,,352,0,73,0,
E903F004,Henry County Jail,Jail,Martinsville,Henry,51089,Virginia,-79.8918157,36.741995,,,30,0,11,0,
056987C8,Middle River Regional Jail,Jail,Staunton,Augusta,51015,Virginia,-79.0102856,38.1917528,,,559,0,75,0,
137D5D9C,New River Valley Regional Jail,Jail,Dublin,Pulaski,51155,Virginia,-80.6779823,37.0852718,,,187,0,0,0,
8DA8C160,Norfolk City Jail,Jail,Norfolk,Norfolk City,51710,Virginia,-76.2845604,36.846157,,,68,0,115,0,
30CCB7C2,Northwestern Regional Adult Detention Center,Jail,Winchester,Frederick,51069,Virginia,-78.1446817,39.1985132,,,375,0,65,0,
