country,placename,frequency,start_date,end_date,year,month,week,deaths,expected_deaths,excess_deaths,baseline
South Korea,,monthly,,,2016,5,,23125,,,
South Korea,,monthly,,,2016,6,,21350,,,
South Korea,,monthly,,,2016,7,,22053,,,
South Korea,,monthly,,,2016,8,,22604,,,
South Korea,,monthly,,,2016,9,,22081,,,
South Korea,,monthly,,,2016,10,,23610,,,
South Korea,,monthly,,,2016,11,,23333,,,
South Korea,,monthly,,,2016,12,,25324,,,
South Korea,,monthly,,,2015,1,,24760,,,
South Korea,,monthly,,,2015,2,,23209,,,
South Korea,,monthly,,,2015,3,,26493,,,
South Korea,,monthly,,,2015,4,,23610,,,
South Korea,,monthly,,,2015,5,,22935,,,
South Korea,,monthly,,,2015,6,,21345,,,
South Korea,,monthly,,,2015,7,,21534,,,
South Korea,,monthly,,,2015,8,,21496,,,
South Korea,,monthly,,,2015,9,,21375,,,
South Korea,,monthly,,,2015,10,,23050,,,
South Korea,,monthly,,,2015,11,,22678,,,
South Korea,,monthly,,,2015,12,,23410,,,
Spain,,weekly,2018-04-02,2018-04-08,2018,4,14,8033,,,
Spain,,weekly,2018-04-09,2018-04-15,2018,4,15,7930,,,
Spain,,weekly,2018-04-16,2018-04-22,2018,4,16,7685,,,
Spain,,weekly,2018-04-23,2018-04-29,2018,4,17,7338,,,
Spain,,weekly,2018-04-30,2018-05-06,2018,5,18,6963,,,
Spain,,weekly,2018-05-07,2018-05-13,2018,5,19,7245,,,
Spain,,weekly,2018-05-14,2018-05-20,2018,5,20,7140,,,
Spain,,weekly,2018-05-21,2018-05-27,2018,5,21,7133,,,
Spain,,weekly,2018-05-28,2018-06-03,2018,6,22,6951,,,
Spain,,weekly,2018-06-04,2018-06-10,2018,6,23,6772,,,
Spain,,weekly,2018-06-11,2018-06-17,2018,6,24,6829,,,
Spain,,weekly,2018-06-18,2018-06-24,2018,6,25,7355,,,
Spain,,weekly,2018-06-25,2018-07-01,2018,7,26,7345,,,
Spain,,weekly,2018-07-02,2018-07-08,2018,7,27,6998,,,
Spain,,weekly,2018-07-09,2018-07-15,2018,7,28,7082,,,
Spain,,weekly,2018-07-16,2018-07-22,2018,7,29,6846,,,
Spain,,weekly,2018-07-23,2018-07-29,2018,7,30,6822,,,
Spain,,weekly,2018-07-30,2018-08-05,2018,8,31,7337,,,
Spain,,weekly,2018-08-06,2018-08-12,2018,8,32,7629,,,
Spain,,weekly,2018-08-13,2018-08-19,2018,8,33,6877,,,
Spain,,weekly,2018-08-20,2018-08-26,2018,8,34,6733,,,
Spain,,weekly,2018-08-27,2018-09-02,2018,9,35,6595,,,
Spain,,weekly,2018-09-03,2018-09-09,2018,9,36,6609,,,
Spain,,weekly,2018-09-10,2018-09-16,2018,9,37,6548,,,
Spain,,weekly,2018-09-17,2018-09-23,2018,9,38,6879,,,
Spain,,weekly,2018-09-24,2018-09-30,2018,9,39,6958,,,
Spain,,weekly,2018-10-01,2018-10-07,2018,10,40,6924,,,
Spain,,weekly,2018-10-08,2018-10-14,2018,10,41,7095,,,
Spain,,weekly,2018-10-15,2018-10-21,2018,10,42,7042,,,
Spain,,weekly,2018-10-22,2018-10-28,2018,10,43,7047,,,
Spain,,weekly,2018-10-29,2018-11-04,2018,11,44,7494,,,
Spain,,weekly,2018-11-05,2018-11-11,2018,11,45,7700,,,
Spain,,weekly,2018-11-12,2018-11-18,2018,11,46,7642,,,
Spain,,weekly,2018-11-19,2018-11-25,2018,11,47,7578,,,
Spain,,weekly,2018-11-26,2018-12-02,2018,12,48,7666,,,
Spain,,weekly,2018-12-03,2018-12-09,2018,12,49,7669,,,
Spain,,weekly,2018-12-10,2018-12-16,2018,12,50,7973,,,
Spain,,weekly,2018-12-17,2018-12-23,2018,12,51,8122,,,
Spain,,weekly,2018-12-24,2018-12-30,2018,12,52,8304,,,
Spain,,weekly,2019-01-07,2019-01-13,2019,1,2,9485,,,
Spain,,weekly,2019-01-14,2019-01-20,2019,1,3,9944,,,
Spain,,weekly,2019-01-21,2019-01-27,2019,1,4,9592,,,
Spain,,weekly,2019-01-28,2019-02-03,2019,2,5,9507,,,
Spain,,weekly,2019-02-04,2019-02-10,2019,2,6,9173,,,
Spain,,weekly,2019-02-11,2019-02-17,2019,2,7,8887,,,
Spain,,weekly,2019-02-18,2019-02-24,2019,2,8,8697,,,
Spain,,weekly,2019-02-25,2019-03-03,2019,3,9,8482,,,
Spain,,weekly,2019-03-04,2019-03-10,2019,3,10,8222,,,
Spain,,weekly,2019-03-11,2019-03-17,2019,3,11,7797,,,
Spain,,weekly,2019-03-18,2019-03-24,2019,3,12,7622,,,
Spain,,weekly,2019-03-25,2019-03-31,2019,3,13,7741,,,
Spain,,weekly,2019-04-01,2019-04-07,2019,4,14,7751,,,
Spain,,weekly,2019-04-08,2019-04-14,2019,4,15,7633,,,
Spain,,weekly,2019-04-15,2019-04-21,2019,4,16,7409,,,
Spain,,weekly,2019-04-22,2019-04-28,2019,4,17,7322,,,
Spain,,weekly,2019-04-29,2019-05-05,2019,5,18,7377,,,
Spain,,weekly,2019-05-06,2019-05-12,2019,5,19,7368,,,
Spain,,weekly,2019-05-13,2019-05-19,2019,5,20,7159,,,
Spain,,weekly,2019-05-20,2019-05-26,2019,5,21,7127,,,
Spain,,weekly,2019-05-27,2019-06-02,2019,6,22,7244,,,
Spain,,weekly,2019-06-03,2019-06-09,2019,6,23,7156,,,
Spain,,weekly,2019-06-10,2019-06-16,2019,6,24,6671,,,
Spain,,weekly,2019-06-17,2019-06-23,2019,6,25,6970,,,
Spain,,weekly,2019-06-24,2019-06-30,2019,6,26,7085,,,
Spain,,weekly,2019-07-01,2019-07-07,2019,7,27,7624,,,
Spain,,weekly,2019-07-08,2019-07-14,2019,7,28,7088,,,
Spain,,weekly,2019-07-15,2019-07-21,2019,7,29,6883,,,
Spain,,weekly,2019-07-22,2019-07-28,2019,7,30,6976,,,
Spain,,weekly,2019-07-29,2019-08-04,2019,8,31,6730,,,
Spain,,weekly,2019-08-05,2019-08-11,2019,8,32,6936,,,
Spain,,weekly,2019-08-12,2019-08-18,2019,8,33,6745,,,
Spain,,weekly,2019-08-19,2019-08-25,2019,8,34,6494,,,
Spain,,weekly,2019-08-26,2019-09-01,2019,9,35,6511,,,
Spain,,weekly,2019-09-02,2019-09-08,2019,9,36,6602,,,
Spain,,weekly,2019-09-09,2019-09-15,2019,9,37,6618,,,
Spain,,weekly,2019-09-16,2019-09-22,2019,9,38,6621,,,
Spain,,weekly,2019-09-23,2019-09-29,2019,9,39,6663,,,
Spain,,weekly,2019-09-30,2019-10-06,2019,10,40,6665,,,
Spain,,weekly,2019-10-07,2019-10-13,2019,10,41,6987,,,
Spain,,weekly,2019-10-14,2019-10-20,2019,10,42,6995,,,
Spain,,weekly,2019-10-21,2019-10-27,2019,10,43,7126,,,
Spain,,weekly,2019-10-28,2019-11-03,2019,11,44,7322,,,
Spain,,weekly,2019-11-04,2019-11-10,2019,11,45,7344,,,
Spain,,weekly,2019-11-11,2019-11-17,2019,11,46,7660,,,
Spain,,weekly,2019-11-18,2019-11-24,2019,11,47,7816,,,
Spain,,weekly,2019-11-25,2019-12-01,2019,12,48,7910,,,
Spain,,weekly,2019-12-02,2019-12-08,2019,12,49,7610,,,
Spain,,weekly,2019-12-09,2019-12-15,2019,12,50,7931,,,
Spain,,weekly,2019-12-16,2019-12-22,2019,12,51,7833,,,
Spain,,weekly,2019-12-23,2019-12-29,2019,12,52,7573,,,
Spain,,weekly,2020-01-06,2020-01-12,2020,1,2,8936,9210,-274,2018-2019 historical data
Spain,,weekly,2020-01-13,2020-01-19,2020,1,3,9428,9686,-258,2018-2019 historical data
Spain,,weekly,2020-01-20,2020-01-26,2020,1,4,9399,9495,-96,2018-2019 historical data
Spain,,weekly,2020-01-27,2020-02-02,2020,2,5,9474,9507,-33,2018-2019 historical data
Spain,,weekly,2020-02-03,2020-02-09,2020,2,6,8770,9173,-403,2018-2019 historical data
Spain,,weekly,2020-02-10,2020-02-16,2020,2,7,8383,8887,-504,2018-2019 historical data
Spain,,weekly,2020-02-17,2020-02-23,2020,2,8,7944,8697,-753,2018-2019 historical data
Spain,,weekly,2020-02-24,2020-03-01,2020,3,9,7962,8482,-520,2018-2019 historical data
Spain,,weekly,2020-03-02,2020-03-08,2020,3,10,8092,8222,-130,2018-2019 historical data
Spain,,weekly,2020-03-09,2020-03-15,2020,3,11,9002,7797,1205,2018-2019 historical data
Spain,,weekly,2020-03-16,2020-03-22,2020,3,12,12124,7622,4502,2018-2019 historical data
Spain,,weekly,2020-03-23,2020-03-29,2020,3,13,18457,7741,10716,2018-2019 historical data
Spain,,weekly,2020-03-30,2020-04-05,2020,4,14,19159,7892,11267,2018-2019 historical data
Spain,,weekly,2020-04-06,2020-04-12,2020,4,15,15879,7781,8098,2018-2019 historical data
Spain,,weekly,2020-04-13,2020-04-19,2020,4,16,12339,7547,4792,2018-2019 historical data
Spain,,weekly,2020-04-20,2020-04-26,2020,4,17,9828,7330,2498,2018-2019 historical data
Spain,,weekly,2020-04-27,2020-05-03,2020,5,18,8518,7170,1348,2018-2019 historical data
Spain,,weekly,2020-05-04,2020-05-10,2020,5,19,8004,7306,698,2018-2019 historical data
Spain,,weekly,2020-05-11,2020-05-17,2020,5,20,7133,7149,-16,2018-2019 historical data
Spain,,weekly,2020-05-18,2020-05-24,2020,5,21,7276,7130,146,2018-2019 historical data
Spain,,weekly,2020-05-25,2020-05-31,2020,5,22,7226,7097,129,2018-2019 historical data
Spain,,weekly,2020-06-01,2020-06-07,2020,6,23,6752,6964,-212,2018-2019 historical data
Spain,,weekly,2020-06-08,2020-06-14,2020,6,24,6498,6750,-252,2018-2019 historical data
Spain,,weekly,2020-06-15,2020-06-21,2020,6,25,6680,7162,-482,2018-2019 historical data
Spain,,weekly,2020-06-22,2020-06-28,2020,6,26,7117,7215,-98,2018-2019 historical data
Spain,,weekly,2020-06-29,2020-07-05,2020,7,27,7241,7311,-70,2018-2019 historical data
Spain,,weekly,2020-07-06,2020-07-12,2020,7,28,7329,7085,244,2018-2019 historical data
Spain,,weekly,2020-07-13,2020-07-19,2020,7,29,7193,6864,329,2018-2019 historical data
Spain,,weekly,2020-07-20,2020-07-26,2020,7,30,7394,6899,495,2018-2019 historical data
Spain,,weekly,2020-07-27,2020-08-02,2020,8,31,8065,7033,1032,2018-2019 historical data
Spain,,weekly,2020-08-03,2020-08-09,2020,8,32,7947,7282,665,2018-2019 historical data
Spain,,weekly,2020-08-10,2020-08-16,2020,8,33,7737,6811,926,2018-2019 historical data
Spain,,weekly,2020-08-17,2020-08-23,2020,8,34,7487,6614,873,2018-2019 historical data
Spain,,weekly,2020-08-24,2020-08-30,2020,8,35,7520,6553,967,2018-2019 historical data
Spain,,weekly,2020-08-31,2020-09-06,2020,9,36,7367,6605,762,2018-2019 historical data
Spain,,weekly,2020-09-07,2020-09-13,2020,9,37,7621,6583,1038,2018-2019 historical data
Spain,,weekly,2020-09-14,2020-09-20,2020,9,38,7767,6750,1017,2018-2019 historical data
Spain,,weekly,2020-09-21,2020-09-27,2020,9,39,7702,6810,892,2018-2019 historical data
Spain,,weekly,2020-09-28,2020-10-04,2020,10,40,7767,6794,973,2018-2019 historical data
Spain,,weekly,2020-10-05,2020-10-11,2020,10,41,8184,7041,1143,2018-2019 historical data
Spain,,weekly,2020-10-12,2020-10-18,2020,10,42,8142,7018,1124,2018-2019 historical data
Spain,,weekly,2020-10-19,2020-10-25,2020,10,43,9036,7086,1950,2018-2019 historical data
Spain,,weekly,2020-10-26,2020-11-01,2020,11,44,9173,7408,1765,2018-2019 historical data
Spain,,weekly,2020-11-02,2020-11-08,2020,11,45,9841,7522,2319,2018-2019 historical data
Spain,,weekly,2020-11-09,2020-11-15,2020,11,46,9542,7651,1891,2018-2019 historical data
Spain,,weekly,2020-11-16,2020-11-22,2020,11,47,9257,7697,1560,2018-2019 historical data
Spain,,weekly,2020-11-23,2020-11-29,2020,11,48,9069,7788,1281,2018-2019 historical data
Spain,,weekly,2020-11-30,2020-12-06,2020,12,49,9100,7639,1461,2018-2019 historical data
Spain,,weekly,2020-12-07,2020-12-13,2020,12,50,9156,7952,1204,2018-2019 historical data
Spain,,weekly,2020-12-14,2020-12-20,2020,12,51,8886,7977,909,2018-2019 historical data
Spain,,weekly,2020-12-21,2020-12-27,2020,12,52,8182,7938,244,2018-2019 historical data
Sweden,,weekly,2020-01-06,2020-01-12,2020,1,2,1889,1884,5,2015-2019 historical data
Sweden,,weekly,2020-01-13,2020-01-19,2020,1,3,1828,1887,-59,2015-2019 historical data
Sweden,,weekly,2020-01-20,2020-01-26,2020,1,4,1730,1889,-159,2015-2019 historical data
Sweden,,weekly,2020-01-27,2020-02-02,2020,2,5,1847,1891,-44,2015-2019 historical data
Sweden,,weekly,2020-02-03,2020-02-09,2020,2,6,1728,1891,-163,2015-2019 historical data
Sweden,,weekly,2020-02-10,2020-02-16,2020,2,7,1825,1888,-63,2015-2019 historical data
Sweden,,weekly,2020-02-17,2020-02-23,2020,2,8,1778,1883,-105,2015-2019 historical data
Sweden,,weekly,2020-02-24,2020-03-01,2020,3,9,1778,1873,-95,2015-2019 historical data
Sweden,,weekly,2020-03-02,2020-03-08,2020,3,10,1826,1859,-33,2015-2019 historical data
Sweden,,weekly,2020-03-09,2020-03-15,2020,3,11,1730,1840,-110,2015-2019 historical data
Sweden,,weekly,2020-03-16,2020-03-22,2020,3,12,1865,1816,49,2015-2019 historical data
Sweden,,weekly,2020-03-23,2020-03-29,2020,3,13,2040,1787,253,2015-2019 historical data
Sweden,,weekly,2020-03-30,2020-04-05,2020,4,14,2383,1755,628,2015-2019 historical data
Sweden,,weekly,2020-04-06,2020-04-12,2020,4,15,2569,1720,849,2015-2019 historical data
Sweden,,weekly,2020-04-13,2020-04-19,2020,4,16,2525,1684,841,2015-2019 historical data
Sweden,,weekly,2020-04-20,2020-04-26,2020,4,17,2268,1648,620,2015-2019 historical data
Sweden,,weekly,2020-04-27,2020-05-03,2020,5,18,2239,1614,625,2015-2019 historical data
Sweden,,weekly,2020-05-04,2020-05-10,2020,5,19,2182,1583,599,2015-2019 historical data
Sweden,,weekly,2020-05-11,2020-05-17,2020,5,20,1988,1557,431,2015-2019 historical data
Sweden,,weekly,2020-05-18,2020-05-24,2020,5,21,1918,1537,381,2015-2019 historical data
Sweden,,weekly,2020-05-25,2020-05-31,2020,5,22,1656,1522,134,2015-2019 historical data
Sweden,,weekly,2020-06-01,2020-06-07,2020,6,23,1751,1512,239,2015-2019 historical data
Sweden,,weekly,2020-06-08,2020-06-14,2020,6,24,1721,1507,214,2015-2019 historical data
Sweden,,weekly,2020-06-15,2020-06-21,2020,6,25,1669,1506,163,2015-2019 historical data
Sweden,,weekly,2020-06-22,2020-06-28,2020,6,26,1672,1507,165,2015-2019 historical data
Sweden,,weekly,2020-06-29,2020-07-05,2020,7,27,1564,1510,54,2015-2019 historical data
Sweden,,weekly,2020-07-06,2020-07-12,2020,7,28,1571,1512,59,2015-2019 historical data
Sweden,,weekly,2020-07-13,2020-07-19,2020,7,29,1513,1514,-1,2015-2019 historical data
Sweden,,weekly,2020-07-20,2020-07-26,2020,7,30,1540,1514,26,2015-2019 historical data
Sweden,,weekly,2020-07-27,2020-08-02,2020,8,31,1546,1514,32,2015-2019 historical data
Sweden,,weekly,2020-08-03,2020-08-09,2020,8,32,1571,1513,58,2015-2019 historical data
Sweden,,weekly,2020-08-10,2020-08-16,2020,8,33,1517,1513,4,2015-2019 historical data
Sweden,,weekly,2020-08-17,2020-08-23,2020,8,34,1578,1514,64,2015-2019 historical data
Sweden,,weekly,2020-08-24,2020-08-30,2020,8,35,1485,1518,-33,2015-2019 historical data
Sweden,,weekly,2020-08-31,2020-09-06,2020,9,36,1517,1524,-7,2015-2019 historical data
Sweden,,weekly,2020-09-07,2020-09-13,2020,9,37,1526,1533,-7,2015-2019 historical data
Sweden,,weekly,2020-09-14,2020-09-20,2020,9,38,1511,1545,-34,2015-2019 historical data
Sweden,,weekly,2020-09-21,2020-09-27,2020,9,39,1563,1558,5,2015-2019 historical data
Sweden,,weekly,2020-09-28,2020-10-04,2020,10,40,1547,1573,-26,2015-2019 historical data
Sweden,,weekly,2020-10-05,2020-10-11,2020,10,41,1542,1588,-46,2015-2019 historical data
Sweden,,weekly,2020-10-12,2020-10-18,2020,10,42,1611,1602,9,2015-2019 historical data
Sweden,,weekly,2020-10-19,2020-10-25,2020,10,43,1568,1617,-49,2015-2019 historical data
Sweden,,weekly,2020-10-26,2020-11-01,2020,11,44,1689,1630,59,2015-2019 historical data
Sweden,,weekly,2020-11-02,2020-11-08,2020,11,45,1671,1644,27,2015-2019 historical data
Sweden,,weekly,2020-11-09,2020-11-15,2020,11,46,1865,1657,208,2015-2019 historical data
Sweden,,weekly,2020-11-16,2020-11-22,2020,11,47,1979,1671,308,2015-2019 historical data
Sweden,,weekly,2020-11-23,2020-11-29,2020,11,48,1949,1685,264,2015-2019 historical data
Sweden,,weekly,2020-11-30,2020-12-06,2020,12,49,2124,1701,423,2015-2019 historical data
Sweden,,weekly,2020-12-07,2020-12-13,2020,12,50,2079,1717,362,2015-2019 historical data
Sweden,,weekly,2020-12-14,2020-12-20,2020,12,51,2078,1733,345,2015-2019 historical data
Sweden,,weekly,2019-01-07,2019-01-13,2019,1,2,1820,,,
Sweden,,weekly,2019-01-14,2019-01-20,2019,1,3,1839,,,
Sweden,,weekly,2019-01-21,2019-01-27,2019,1,4,1828,,,
Sweden,,weekly,2019-01-28,2019-02-03,2019,2,5,1812,,,
Sweden,,weekly,2019-02-04,2019-02-10,2019,2,6,1882,,,
Sweden,,weekly,2019-02-11,2019-02-17,2019,2,7,1764,,,
Sweden,,weekly,2019-02-18,2019-02-24,2019,2,8,1820,,,
Sweden,,weekly,2019-02-25,2019-03-03,2019,3,9,1772,,,
Sweden,,weekly,2019-03-04,2019-03-10,2019,3,10,1690,,,
Sweden,,weekly,2019-03-11,2019-03-17,2019,3,11,1829,,,
Sweden,,weekly,2019-03-18,2019-03-24,2019,3,12,1632,,,
Sweden,,weekly,2019-03-25,2019-03-31,2019,3,13,1665,,,
Sweden,,weekly,2019-04-01,2019-04-07,2019,4,14,1698,,,
Sweden,,weekly,2019-04-08,2019-04-14,2019,4,15,1612,,,
Sweden,,weekly,2019-04-15,2019-04-21,2019,4,16,1736,,,
Sweden,,weekly,2019-04-22,2019-04-28,2019,4,17,1698,,,
Sweden,,weekly,2019-04-29,2019-05-05,2019,5,18,1613,,,
Sweden,,weekly,2019-05-06,2019-05-12,2019,5,19,1643,,,
Sweden,,weekly,2019-05-13,2019-05-19,2019,5,20,1557,,,
Sweden,,weekly,2019-05-20,2019-05-26,2019,5,21,1486,,,
Sweden,,weekly,2019-05-27,2019-06-02,2019,6,22,1541,,,
Sweden,,weekly,2019-06-03,2019-06-09,2019,6,23,1544,,,
Sweden,,weekly,2019-06-10,2019-06-16,2019,6,24,1444,,,
Sweden,,weekly,2019-06-17,2019-06-23,2019,6,25,1526,,,
Sweden,,weekly,2019-06-24,2019-06-30,2019,6,26,1512,,,
Sweden,,weekly,2019-07-01,2019-07-07,2019,7,27,1537,,,
Sweden,,weekly,2019-07-08,2019-07-14,2019,7,28,1558,,,
Sweden,,weekly,2019-07-15,2019-07-21,2019,7,29,1482,,,
Sweden,,weekly,2019-07-22,2019-07-28,2019,7,30,1514,,,
Sweden,,weekly,2019-07-29,2019-08-04,2019,8,31,1491,,,
Sweden,,weekly,2019-08-05,2019-08-11,2019,8,32,1548,,,
Sweden,,weekly,2019-08-12,2019-08-18,2019,8,33,1486,,,
Sweden,,weekly,2019-08-19,2019-08-25,2019,8,34,1542,,,
Sweden,,weekly,2019-08-26,2019-09-01,2019,9,35,1642,,,
Sweden,,weekly,2019-09-02,2019-09-08,2019,9,36,1441,,,
Sweden,,weekly,2019-09-09,2019-09-15,2019,9,37,1559,,,
Sweden,,weekly,2019-09-16,2019-09-22,2019,9,38,1540,,,
Sweden,,weekly,2019-09-23,2019-09-29,2019,9,39,1648,,,
Sweden,,weekly,2019-09-30,2019-10-06,2019,10,40,1638,,,
Sweden,,weekly,2019-10-07,2019-10-13,2019,10,41,1654,,,
Sweden,,weekly,2019-10-14,2019-10-20,2019,10,42,1622,,,
Sweden,,weekly,2019-10-21,2019-10-27,2019,10,43,1724,,,
Sweden,,weekly,2019-10-28,2019-11-03,2019,11,44,1638,,,
Sweden,,weekly,2019-11-04,2019-11-10,2019,11,45,1698,,,
Sweden,,weekly,2019-11-11,2019-11-17,2019,11,46,1674,,,
Sweden,,weekly,2019-11-18,2019-11-24,2019,11,47,1712,,,
Sweden,,weekly,2019-11-25,2019-12-01,2019,12,48,1688,,,
Sweden,,weekly,2019-12-02,2019-12-08,2019,12,49,1731,,,
Sweden,,weekly,2019-12-09,2019-12-15,2019,12,50,1719,,,
Sweden,,weekly,2019-12-16,2019-12-22,2019,12,51,1826,,,
Sweden,,weekly,2019-12-23,2019-12-29,2019,12,52,1718,,,
Sweden,,weekly,2018-01-08,2018-01-14,2018,1,2,1941,,,
Sweden,,weekly,2018-01-15,2018-01-21,2018,1,3,1945,,,
Sweden,,weekly,2018-01-22,2018-01-28,2018,1,4,1928,,,
Sweden,,weekly,2018-01-29,2018-02-04,2018,2,5,1854,,,
Sweden,,weekly,2018-02-05,2018-02-11,2018,2,6,1983,,,
Sweden,,weekly,2018-02-12,2018-02-18,2018,2,7,2024,,,
Sweden,,weekly,2018-02-19,2018-02-25,2018,2,8,2116,,,
Sweden,,weekly,2018-02-26,2018-03-04,2018,3,9,2187,,,
Sweden,,weekly,2018-03-05,2018-03-11,2018,3,10,2204,,,
Sweden,,weekly,2018-03-12,2018-03-18,2018,3,11,2089,,,
Sweden,,weekly,2018-03-19,2018-03-25,2018,3,12,1997,,,
Sweden,,weekly,2018-03-26,2018-04-01,2018,4,13,1948,,,
Sweden,,weekly,2018-04-02,2018-04-08,2018,4,14,1988,,,
Sweden,,weekly,2018-04-09,2018-04-15,2018,4,15,1782,,,
Sweden,,weekly,2018-04-16,2018-04-22,2018,4,16,1687,,,
Sweden,,weekly,2018-04-23,2018-04-29,2018,4,17,1639,,,
Sweden,,weekly,2018-04-30,2018-05-06,2018,5,18,1661,,,
Sweden,,weekly,2018-05-07,2018-05-13,2018,5,19,1572,,,
Sweden,,weekly,2018-05-14,2018-05-20,2018,5,20,1486,,,
Sweden,,weekly,2018-05-21,2018-05-27,2018,5,21,1460,,,
Sweden,,weekly,2018-05-28,2018-06-03,2018,6,22,1481,,,
Sweden,,weekly,2018-06-04,2018-06-10,2018,6,23,1513,,,
Sweden,,weekly,2018-06-11,2018-06-17,2018,6,24,1441,,,
Sweden,,weekly,2018-06-18,2018-06-24,2018,6,25,1500,,,
Sweden,,weekly,2018-06-25,2018-07-01,2018,7,26,1633,,,
Sweden,,weekly,2018-07-02,2018-07-08,2018,7,27,1588,,,
Sweden,,weekly,2018-07-09,2018-07-15,2018,7,28,1585,,,
Sweden,,weekly,2018-07-16,2018-07-22,2018,7,29,1724,,,
Sweden,,weekly,2018-07-23,2018-07-29,2018,7,30,1642,,,
Sweden,,weekly,2018-07-30,2018-08-05,2018,8,31,1723,,,
Sweden,,weekly,2018-08-06,2018-08-12,2018,8,32,1450,,,
Sweden,,weekly,2018-08-13,2018-08-19,2018,8,33,1505,,,
Sweden,,weekly,2018-08-20,2018-08-26,2018,8,34,1495,,,
Sweden,,weekly,2018-08-27,2018-09-02,2018,9,35,1584,,,
Sweden,,weekly,2018-09-03,2018-09-09,2018,9,36,1617,,,
Sweden,,weekly,2018-09-10,2018-09-16,2018,9,37,1516,,,
Sweden,,weekly,2018-09-17,2018-09-23,2018,9,38,1645,,,
Sweden,,weekly,2018-09-24,2018-09-30,2018,9,39,1553,,,
Sweden,,weekly,2018-10-01,2018-10-07,2018,10,40,1606,,,
Sweden,,weekly,2018-10-08,2018-10-14,2018,10,41,1715,,,
Sweden,,weekly,2018-10-15,2018-10-21,2018,10,42,1542,,,
Sweden,,weekly,2018-10-22,2018-10-28,2018,10,43,1660,,,
Sweden,,weekly,2018-10-29,2018-11-04,2018,11,44,1706,,,
Sweden,,weekly,2018-11-05,2018-11-11,2018,11,45,1640,,,
Sweden,,weekly,2018-11-12,2018-11-18,2018,11,46,1541,,,
Sweden,,weekly,2018-11-19,2018-11-25,2018,11,47,1534,,,
Sweden,,weekly,2018-11-26,2018-12-02,2018,12,48,1780,,,
Sweden,,weekly,2018-12-03,2018-12-09,2018,12,49,1787,,,
Sweden,,weekly,2018-12-10,2018-12-16,2018,12,50,1720,,,
Sweden,,weekly,2018-12-17,2018-12-23,2018,12,51,1741,,,
Sweden,,weekly,2018-12-24,2018-12-30,2018,12,52,1758,,,
Sweden,,weekly,2017-01-09,2017-01-15,2017,1,2,2122,,,
Sweden,,weekly,2017-01-16,2017-01-22,2017,1,3,2060,,,
Sweden,,weekly,2017-01-23,2017-01-29,2017,1,4,1910,,,
Sweden,,weekly,2017-01-30,2017-02-05,2017,2,5,1883,,,
Sweden,,weekly,2017-02-06,2017-02-12,2017,2,6,1881,,,
Sweden,,weekly,2017-02-13,2017-02-19,2017,2,7,2010,,,
Sweden,,weekly,2017-02-20,2017-02-26,2017,2,8,2069,,,
Sweden,,weekly,2017-02-27,2017-03-05,2017,3,9,1989,,,
Sweden,,weekly,2017-03-06,2017-03-12,2017,3,10,1830,,,
Sweden,,weekly,2017-03-13,2017-03-19,2017,3,11,1849,,,
Sweden,,weekly,2017-03-20,2017-03-26,2017,3,12,1692,,,
Sweden,,weekly,2017-03-27,2017-04-02,2017,4,13,1782,,,
Sweden,,weekly,2017-04-03,2017-04-09,2017,4,14,1794,,,
Sweden,,weekly,2017-04-10,2017-04-16,2017,4,15,1719,,,
Sweden,,weekly,2017-04-17,2017-04-23,2017,4,16,1768,,,
Sweden,,weekly,2017-04-24,2017-04-30,2017,4,17,1772,,,
Sweden,,weekly,2017-05-01,2017-05-07,2017,5,18,1696,,,
Sweden,,weekly,2017-05-08,2017-05-14,2017,5,19,1724,,,
Sweden,,weekly,2017-05-15,2017-05-21,2017,5,20,1584,,,
Sweden,,weekly,2017-05-22,2017-05-28,2017,5,21,1646,,,
Sweden,,weekly,2017-05-29,2017-06-04,2017,6,22,1620,,,
Sweden,,weekly,2017-06-05,2017-06-11,2017,6,23,1549,,,
Sweden,,weekly,2017-06-12,2017-06-18,2017,6,24,1590,,,
Sweden,,weekly,2017-06-19,2017-06-25,2017,6,25,1491,,,
Sweden,,weekly,2017-06-26,2017-07-02,2017,7,26,1587,,,
Sweden,,weekly,2017-07-03,2017-07-09,2017,7,27,1549,,,
Sweden,,weekly,2017-07-10,2017-07-16,2017,7,28,1525,,,
Sweden,,weekly,2017-07-17,2017-07-23,2017,7,29,1512,,,
Sweden,,weekly,2017-07-24,2017-07-30,2017,7,30,1484,,,
Sweden,,weekly,2017-07-31,2017-08-06,2017,8,31,1536,,,
Sweden,,weekly,2017-08-07,2017-08-13,2017,8,32,1552,,,
Sweden,,weekly,2017-08-14,2017-08-20,2017,8,33,1545,,,
Sweden,,weekly,2017-08-21,2017-08-27,2017,8,34,1527,,,
Sweden,,weekly,2017-08-28,2017-09-03,2017,9,35,1568,,,
Sweden,,weekly,2017-09-04,2017-09-10,2017,9,36,1596,,,
Sweden,,weekly,2017-09-11,2017-09-17,2017,9,37,1590,,,
Sweden,,weekly,2017-09-18,2017-09-24,2017,9,38,1562,,,
Sweden,,weekly,2017-09-25,2017-10-01,2017,10,39,1532,,,
Sweden,,weekly,2017-10-02,2017-10-08,2017,10,40,1708,,,
Sweden,,weekly,2017-10-09,2017-10-15,2017,10,41,1695,,,
